title,url,image,openTypeList,detail,baseInfoKeyList,baseInfoValueList
阿维菌素B2,http://www.baike.com/wiki/阿维菌素B2,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##农资流通,阿维菌素B2是阿维菌素发酵产生的活性成分，其主要活性成分为阿维菌素B2a，对根结线虫，茎线虫等多种线虫、寄生虫有特别高的杀灭活性。,中文名：,阿维菌素B2
北京金赛阳生物技术有限公司,http://www.baike.com/wiki/北京金赛阳生物技术有限公司,http://a3.att.hudong.com/84/27/20300001376695131979275044372_s.jpg,农药##生物,京金赛阳生物技术有限公司于2003年在北京成立，是集生产、销售于一体的农资公司。公司以高科技、高品质产品引导市场。经过近十年的发展，北京金赛阳目前有农药部和肥料部两个部门，农药部以叶面肥的生产、销售为主；肥料部以化肥的生产、销售为主，两个部门均有生产基地，销售网络遍布各地。,中文名称：##组织形式：##创建时间：##法人代表：##总部所在地：##注册资本：##经营范围：,北京金赛阳生物技术有限公司##有限责任##2003年##徐戈平##北京##50 万人民币##集生产、销售于一体
苯胩,http://www.baike.com/wiki/苯胩,http://a0.att.hudong.com/58/64/50200009239445155666643207846_s.jpg,农药##化学##药物,苯胩也称1-异苯甲腈；异腈苯；异氰苯；异氰基苯；1-异氰基苯。,,
丙硫唑,http://www.baike.com/wiki/丙硫唑,http://a2.att.hudong.com/76/45/01300542214819138232457528417_s.png,农业##农学##农药##农资流通##生物化学,丙硫唑属于内吸性丙硫唑类新一代农用杀菌剂。,中文名：,丙硫唑
爱多收,http://www.baike.com/wiki/爱多收,http://a3.att.hudong.com/34/98/20300534460353146128989592546_s.jpg,农药##农药名##药剂##药品,爱多收由日本旭化学株式会社社长岛崎义诠开发的生长调节剂，又名丰产素，复硝酚钠，特多收等。它是一种由三种以上物质组成的混合制剂，为单硝化愈创木酚钠盐。主要成份为邻硝基苯酚钠、对硝基苯酚钠和5-硝基邻甲氧基苯酚钠。商品有1.4%、1.8%、或者1.6%的水剂。易溶于水，在常下贮存比较稳定，可与一般农药混用。,中文名：##别名：##主要成分：##药品类别：##作用：,爱多收##丰产素，复硝酚钠，特多收##邻硝基苯酚钠，对硝基苯酚钠等##农药##呼吸作用，吸收功能
丙酮缩二甲醇,http://www.baike.com/wiki/丙酮缩二甲醇,http://a0.att.hudong.com/84/14/50200009239445155571143002326_s.jpg,农药##医药,"最简单、最活泼的缩酮,在天然产物、医药、农药的研制及工业上有广泛用途。",,
苯氯甲烷,http://www.baike.com/wiki/苯氯甲烷,http://a1.att.hudong.com/38/94/50200009239445155794944340917_s.jpg,化合物##化学品##有机化合物##科学##自然科学,氯化苄是一种无色或微黄色的透明液体，属致癌物质，具有刺激性气味，微溶于水，易溶于苯、甲苯等有机溶剂，是一种重要的化工、医药中间体。,中文名称：##外文名：##别称：##化学式：##分子量：##CAS登录号：##EINECS登录号：##熔点：##沸点：##水溶性：##密度：##外观：##闪点：##应用：##安全性描述：##危险性符号：##危险性描述：##危险品运输编号：,氯化苄##Benzyl chloride##苄 基 氯；α -氯 甲 苯##C7H7Cl##126.59##100-44-7##202-853-6##-48℃~-39℃##175℃~179 ℃##不溶于水，可混溶于乙醇、氯仿、乙醚等多数有机溶剂##（水=1）：1.10##无色至黄色液体##67℃##用作染料中间体及用于单宁、香料、药品等的合成##S45 S53##R22 R23 R41 R45 R37/38 R48/22##R22 R23 R41 R45 R37/38 R48/22##UN 1738 6.1/PG 2
保幼醚,http://www.baike.com/wiki/保幼醚,//www.huimg.cn/entry/images/summary_default270x233.png,农药##昆虫学##激素##生物化学,epofen on an,,
苯氧威,http://www.baike.com/wiki/苯氧威,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药,【化学名称】[2-(4-苯氧基苯氧基)乙基]氨基甲酸乙酯．,中文名：##拼音：,苯氧威##benyangwei
百草枯,http://www.baike.com/wiki/百草枯,http://a2.att.hudong.com/56/15/50200009239445155792151474508_s.jpg,内科学##农业##农药##农资流通##化合物##化学##化学品##应用科学##材料##科学,百草枯，化学名称是1-1-二甲基-4-4-联吡啶阳离子盐，是一种快速灭生性除草剂，具有触杀作用和一定内吸作用。能迅速被植物绿色组织吸收，使其枯死。对非绿色组织没有作用。在土壤中迅速与土壤结合而钝化，对植物根部及多年生地下茎及宿根无效。,中文名称：##外文名：##别名：##化学式：##IUPAC名：##CAS号：##SMILES：##摩尔质量：##外观：##密度：##熔点：##沸点：##溶解度（水）：##MSDS：##主要危害：,"百草枯##Paraquat##对草快、克芜踪、巴拉刈##C12H14Cl2N2##1,1'-二甲基-4,4'-联吡啶氯化物##1910-42-5##C[n+]1ccc(cc1)c2cc[n+](cc2)C.[Cl-].[Cl-]##257.16 g·mol−1##白色粉末##1.25 g/cm3，固体##175 - 180 ℃##> 300 ℃##易溶##Oxford MSDS##有毒"
避虫酮,http://www.baike.com/wiki/避虫酮,//www.huimg.cn/entry/images/summary_default270x233.png,农药,"""3",,
苯噻菌胺,http://www.baike.com/wiki/苯噻菌胺,//www.huimg.cn/entry/images/summary_default270x233.png,农药,苯噻菌胺在温室试验中表现非常好的活性。 苯噻菌胺以25 田间试验中，苯噻菌胺以较低的剂量(25,,
丙苯磺隆,http://www.baike.com/wiki/丙苯磺隆,http://a3.att.hudong.com/57/02/01200000198545134427020118241_s.jpg,农药,1.42g/cm 。 大鼠急性经口LD50<5000mg/kg(雄/雌)。 mg/L空气(雄/雌)。,,
标记农药,http://www.baike.com/wiki/标记农药,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##农资流通##工业##物理化学,labeled pesticide 农业上用于防治病虫害，调节农作物生成和保护农作物及其产品的药剂称为农药。,,
苯并咪唑类杀菌剂,http://www.baike.com/wiki/苯并咪唑类杀菌剂,//www.huimg.cn/entry/images/summary_default270x233.png,农药##有机化学##生物化学##药物,苯并咪唑类杀菌剂是以有杀菌活性的苯并咪唑环为母体的一类有机杀菌剂。,中文名称：,苯并咪唑类杀菌剂
病毒立克,http://www.baike.com/wiki/病毒立克,http://a2.att.hudong.com/17/83/50200009239445155330834221471_s.jpg,农药##农资流通##化工,病毒立克是由三国集团研究、开发的新型环保生物农药，它是一种广谱型强力杀菌剂，对病毒病有很好的防治和铲除作用。 病毒立克病毒立克该杀菌剂是一种广谱型强力杀菌剂，具有高效、低毒、无残留等特性，是一种新型环保生物农药。 使用本产品后，12小时内杀灭真菌、病毒，24小时恢复生长，能有效延长发病周期，中后期对作物有保护作用。,,
吡虫啉悬浮剂,http://www.baike.com/wiki/吡虫啉悬浮剂,//www.huimg.cn/entry/images/summary_default270x233.png,农药,吡虫啉悬浮剂是一种高效广谱杀虫剂。,,
保幼酮,http://www.baike.com/wiki/保幼酮,//www.huimg.cn/entry/images/summary_default270x233.png,农药##昆虫学##激素##生物化学##生物学##科学##自然科学,该报告对保幼酮产业的发展现状和趋势，保幼酮市场的供需现状、市场规模和发展潜力，保幼酮技术与研发状况，保幼酮产业供应链系统，包括生产商、供应商、服务商和终端用户等进行了系统、全面的调查、分析和预测，报告字数约20-60万字。,,
保护性杀菌剂,http://www.baike.com/wiki/保护性杀菌剂,http://a3.att.hudong.com/80/34/20300576460279158071341595250_s.jpg,农业##农药##生物化学##药物,保护性杀菌剂，对气流传播病菌尤为有效，如用波尔多液防治多种作物的霜霉病；对植物种子或幼苗进行处理，可防治种传病害的侵染，如三唑酮拌种可防治禾谷类黑穗病。,,
百枯草,http://www.baike.com/wiki/百枯草,http://a0.att.hudong.com/80/02/20300544150808149015024805950_s.jpg,中药##农药##草药,百枯草是一种农药，是常用农药的一种。人误用的话死亡率很高。,中文名：##类属：##用于：##治愈率：,百枯草##农药##农药##死亡率很高
苯腈磷,http://www.baike.com/wiki/苯腈磷,http://a2.att.hudong.com/36/76/01300001184567130368762737463_s.jpg,农药##农药名##化学##有机物##硫化物##科学##自然科学,苯腈磷又名苯腈硫磷，溶于酮、芳烃。是一种用作农用杀虫剂的结晶固体，属于高毒杀虫剂。遇明火、高热可燃。受高热分解，放出有毒的氮、磷和硫的氧化物烟气。对环境有危害，对水体可造成污染。,,
百草枯中毒治疗,http://www.baike.com/wiki/百草枯中毒治疗,//www.huimg.cn/entry/images/summary_default270x233.png,农药,百草枯（parqual PQ）又名对草快、克无踪，是全球广泛使用的有机杂环类接触性除草剂和脱叶剂，是近年来农村广泛使用的除草剂之一。,中文名：##原理：##治疗方法：##辅助检查：,百草枯中毒治疗##肺泡细胞对百草枯具有主动摄取##减少毒物吸收##血常规、尿常规、大便常规
丙环唑,http://www.baike.com/wiki/丙环唑,http://a0.att.hudong.com/06/63/50200009239445155861637148018_s.jpg,农药##农药名##科学##自然科学,丙环唑原药，中文通用名称： 丙环唑，英文通用名称： propiconazole，是一种具有保护和治疗作用的内吸性三唑类杀菌剂。,中文名：##外文名：##分子式：##分子量：##CAS号：,丙环唑##propiconazole##C15H17Cl2N3O2##342.2##60207-90-1
八甲磷,http://www.baike.com/wiki/八甲磷,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农药名##化学##科学##自然科学,八甲磷，无色或浅黄色粘稠液体，有胡椒气味。主要用于农药杀虫剂。,,
苯甲酰脲杀虫剂,http://www.baike.com/wiki/苯甲酰脲杀虫剂,http://a2.att.hoodong.com/40/32/01000000000000119093231434540_s.jpg,农药##药品,生活在海滩泥沙中的一种环节蠕虫叫沙蚕，日本的钓鱼都用它作诱饵，发现蚊蝇等昆虫在沙蚕尸体上爬行后会中毒死亡，同时也发现使用沙蚕的垂钓者有头痛、恶心呕吐、呼吸异常的症状。经研究，1934年从沙蚕体内分离出一种活性物质，命名为沙蚕毒素，1964年发现这种毒素对水稻螟虫具有特殊的毒杀作用。按照沙蚕毒素的化学结构，仿生合成了一系列能作农用杀虫剂的类似物，如杀螟丹、杀虫双、杀虫单、杀虫环、杀虫蟥等，统称为沙蚕毒素类杀虫剂，也是人类开发成功的第一类动物源杀虫剂。,中文名：,苯甲酰脲杀虫剂
丙炔氟草胺,http://www.baike.com/wiki/丙炔氟草胺,http://a1.att.hudong.com/31/53/50200009239445155666534478434_s.jpg,农业##农药##园艺,农药毒性,中文名称：##分子式：##密 度：##分子量：,丙炔氟草胺##C19H15FN2O4##1.48g/cm3##354.3318
北京万家丰生物科技有限公司,http://www.baike.com/wiki/北京万家丰生物科技有限公司,//www.huimg.cn/entry/images/summary_default270x233.png,农药##化工,北京万家丰生物科技有限公司坐落于北京，是一家集科研、生产、销售为一体的农化企业，公司以“专注农化，以农为需”为发展宗旨，希望通过先进的科研水平和逐渐成熟的管理团队，为广大农村地区提供质量保证、价格实惠的农化产品，立志打造成国内一流的农化生产企业。 北京万家丰生物科技有限公司群英荟萃，在发展中打造出了一支兢兢业业、能打硬仗的专业团队，团队的每位成员都激情满怀，在工作中将个人的能力和优势发挥到最大程度，为公司的发展壮大贡献着自己的力量。 展望未来，北京万家丰生物科技有限公司始终奉行“服务、创新”的方针，不断开拓进取，以服务保证为前提，以技术创新为核心，视产品质量为生命，竭诚致力于产品品牌的全面升级，携同各界有识之士共创美好未来。,中文名称：,北京万家丰生物科技有限公司
波尔·甲霜灵,http://www.baike.com/wiki/波尔·甲霜灵,//www.huimg.cn/entry/images/summary_default270x233.png,农药,85%可湿性粉剂（77%波尔多液+8%甲霜灵）。 波尔·甲霜灵、异果定。 使用技术波尔·甲霜灵根据防治对象的发生特点不同，可以采取多种施药方法。,,
虫能迪,http://www.baike.com/wiki/虫能迪,//www.huimg.cn/entry/images/summary_default270x233.png,农药,药品名称 药理作用 停药期,,
毕湘黔,http://www.baike.com/wiki/毕湘黔,//www.huimg.cn/entry/images/summary_default270x233.png,人物##农药##农资流通##总监,"""现任深圳诺普信农化股份有限公司（股票代码：002215）董事、战略发展部总监。 2001年至今历任诺普信公司研究部部长、研究所所长、市场部长等职。 持有本公司股东深圳市好来实业有限公司6.26%的股权",中文名：##出生日期：##性别：##国籍：##职业：##主要成就：,毕湘黔##1971年##男##中国##现任深圳诺普信农化股份有限公司（股票代码：002215）董事##2001年至今历任诺普信公司研究部部长、研究所所长、市场部长等职
撤净,http://www.baike.com/wiki/撤净,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农资流通,● ● ●,,
除草剂安全剂,http://www.baike.com/wiki/除草剂安全剂,//www.huimg.cn/entry/images/summary_default270x233.png,农药,除草剂安全剂（Safener）又称为解毒剂（Antidote）或保护剂（Protectant），简单说来，是指用来保护作物免受除草剂的药害，从而增加作物的安全性和改进杂草防除效果的化合物。在除草剂中加入安全剂，是人为赋予除草剂以选择性的一种手段，以提高作物的耐药性，其作用也包括选择性除草剂增效剂，以扩大除草剂的杀草谱而不增加对作物的药害。,中文名：##英文名：##又称：##作用：##优点：##发现时间：,除草剂安全剂##Safener##解毒剂或保护剂##保护作物免受除草剂的药害##提高作物的耐药性##1947年
操海群,http://www.baike.com/wiki/操海群,http://a2.att.hudong.com/08/67/20300543815948149959679962658_s.jpg,农药##农资流通##教授,操海群，男，1975年11月出生，安徽繁昌人，博士，教授，硕士生导师。现为安徽农业大学植保学院副院长，安徽省“农产品安全”重点实验室、安徽省“农药学”重点学科主要学术骨干，安徽农业大学农药研究所副所长。,中文名：##出生日期：##性别：##出生地：##国籍：##职业：,操海群##1975年11月##男##安徽繁昌##中国##教授 硕士生导师
肠鳃得,http://www.baike.com/wiki/肠鳃得,//www.huimg.cn/entry/images/summary_default270x233.png,农药,药品名称 制药类别 停药期,,
虫螨霉素,http://www.baike.com/wiki/虫螨霉素,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##微生物学##抗生素##药剂,虫螨霉素A为淡黄色油状物。沸点220～225℃(106.7Pa)。不溶于水，可溶于多数有机溶剂。虫螨霉素A对雄大鼠急性经口毒性LD50为3.33mg/kg、雌大鼠3.17mg/kg；虫螨霉素B对雌小鼠急性经口毒性LD50为55mg/kg。虫螨霉素A和B对雄小鼠急性经皮LD50分别为2.52和19.3mg/kg。,,
长青农化,http://www.baike.com/wiki/长青农化,//www.huimg.cn/entry/images/summary_default270x233.png,产业经济##企业##农药##化工##经济,江苏长青农化股份有限公司系国家定点农药生产企业，国家高新技术企业。经过艰苦奋斗和锐意进取，现已成为拥有职工近2000人，其中专业技术人员400余人大型化工企业。公司以合成农药、农药中间体为主，同时加工多种剂型的制剂，现已具备万吨原药和制剂的生产能力。,,
触杀作用,http://www.baike.com/wiki/触杀作用,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##昆虫##植物保护##自然科学,触杀作用顾名思义就是通过接触进行杀害，专指农药对害虫的杀害作用。触杀作用是指害虫接触到药剂时，药剂通过虫体的表皮进入虫体内使害虫中毒死亡。具有这种作用的药剂叫做触杀剂。,中文名：##别称：##定义：##药 剂：,触杀作用##接触作用##害虫接触到药剂时，药剂通过虫体的表皮进入虫体内使害虫中毒死亡。##触杀剂
翠贝,http://www.baike.com/wiki/翠贝,http://a1.att.hudong.com/42/28/50200009239445156017284704740_s.jpg,农药##化学,"翠贝，通用是醚菌酯。可以防治叶斑病、早疫病、斑点落叶病,茎枯病,炭疽病为3000～4000倍。",,
虫螨净,http://www.baike.com/wiki/虫螨净,http://a0.att.hudong.com/85/98/20300396105035148966986038174_s.jpg,农药##化学,虫螨净，是一种含有30%虫螨净烟雾剂，是农药的一种，多用于农业除害。,,
丙硫磷,http://www.baike.com/wiki/丙硫磷,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##农药名##园艺##科学##自然科学,丙硫磷属低毒杀虫剂品种。对雄大白鼠急性经口LD50 为926--966 毫克/千克，雄大白鼠急性经皮LD50为1300 毫克/千克，雄大白鼠90天饲喂试验无作用剂量为8 毫克/千克，鲤鱼LC50(96h)为1.8 毫克/升。,中文名：##其他外文名：##性 质：##剂 型：##类 型：,丙硫磷##prothiofos##低毒杀虫剂品种##50%丙硫磷乳油##农药
常州康泰化工有限公司,http://www.baike.com/wiki/常州康泰化工有限公司,//www.huimg.cn/entry/images/summary_default270x233.png,企业##农药##农资流通,介从1992年起，公司开始从事拟除虫菊酯的研究和开发，以高科技为起点，坚持以“质量求生存、创新求效益”为企业发展宗旨，与国内著名科研院所华东理工大学、浙江大学、南京大学中科院上海有机研究所和江苏农药研究所等建立了长期合作关系，聘请了二十多位国内知名专家和权威人士从事新产品、新技术的开发和研究，研发能力和产品技术在同行业中达到国内领先水平。 公司先后承担了国家科技攻关项目3项，国家中小型企业创新基金项目2项，国家和省火炬项目2项，其他省级、市级科技项目十余项。 公司产品公司生产的农药产品有两大类二十多个品种，具有高效，低毒，底残留，使用安全，不污染环境等显著优点。,中文名称：,常州康泰化工有限公司
触杀剂,http://www.baike.com/wiki/触杀剂,//www.huimg.cn/entry/images/summary_default270x233.png,农作物##农学名词##农药##生物化学,触杀剂属于杀虫剂的一类，以接触虫体表进入虫体内引起中毒的杀虫剂。,,
陈俊旺,http://www.baike.com/wiki/陈俊旺,//www.huimg.cn/entry/images/summary_default270x233.png,人物##农药##农资流通##总经理##深圳,品质为上；（4）坦诚自信 激情快乐；（5）培训学习 不断进步；（6）制度化,,
床草克星,http://www.baike.com/wiki/床草克星,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##农资流通,本品为水稻旱育秧苗床封闭型除草剂，可被刚萌发的杂草幼芽及根系迅速吸收，抑制其光合作用和蛋白质合成，从而导致杂草死亡。 具有高效、杀草谱广、成本低等特点。 可有效防除苗床中稗草、马唐、狗尾草、藜、蓼、苋菜等一年生单子叶和双子叶杂草，使用方便，对水稻安全。,,
苯氧基喹啉,http://www.baike.com/wiki/苯氧基喹啉,//www.huimg.cn/entry/images/summary_default270x233.png,中间体##农药##医药##喹啉,蒸汽压:1.2×10 mPa(20℃)。 相对密度1.56。,,
成都施特优化工有限公司,http://www.baike.com/wiki/成都施特优化工有限公司,//www.huimg.cn/entry/images/summary_default270x233.png,企业##农药,成都施特优化工有限公司于1992年将四川大学在国内首先研发的新型高效植物生长调节剂——氯吡脲原药及其制剂0.1%氯吡脲可溶液剂投入产业化生产，并于1992年首家获得农业部农药新品种登记（LS92543）和国家发展和改革委员会颁发的农药生产批准证。2007年取得正式农药登记证（其中氯吡脲原药登记证为PD20070132号；0.1%氯吡脲可溶液剂登记证为PD20070131号）。注册商标“果旺”牌，商品名：施特优。,中文名称：##总部所在地：##经营范围：,成都施特优化工有限公司##成都##氯吡脲原药
持久残留时间,http://www.baike.com/wiki/持久残留时间,http://a3.att.hudong.com/23/97/50200009239445156020972545866_s.jpg,农业##农药##土壤学##环境科学##生态学,持久残留时间定义为农药使用后在土壤系统中消失75-100%所需之时间，农药之持久时间除了决定于施用之农药本身之物理化学性质外，并随着土壤、气候或水文环境条件而有所不同。,,
虫螨腈,http://www.baike.com/wiki/虫螨腈,http://a3.att.hudong.com/62/39/50200009239445155794392297817_s.jpg,农药##农药名,虫螨腈是新型吡咯类化合物，作用于昆虫体内细胞的线粒体上，通过昆虫体内的多功能氧化酶起作用，主要抑制二磷酸腺苷(ADP) 向三磷酸腺苷(ATP)的转化。而三磷酸腺苷贮存细胞维持其生命机能所必须的能量。该药具有胃毒及触杀作用。在叶面渗 透性强，有一定的内吸作用，且具有杀虫谱广、防效高、持效 长、安全的特点。可以控制抗性害虫。,中文名：##商用名：##外文名：##别名：##分子式：##性状：##适应症：##注意事项：##CAS号：,"虫螨腈##溴虫腈##chlorfenapyr##除尽,专攻##C15H11BrClF3N2O##白色固体##控制抗性害虫##本品对鱼有毒，不能将药液直接撒到水及水源处##122453730"
蛋白质农药,http://www.baike.com/wiki/蛋白质农药,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药,"蛋白质农药（Protein pesticide）是新兴起的生物农药，它由微生物产生,对多种农作物具有生物活性，属于蛋白激发子类药物。与一般概念上的生物农药不同,其本身对病原物无直接杀死作用，它通过激发植物自身的抗病防虫、生长发育相关基因的表达,增强植物的免疫能力,促进植物生长。在性质上类似动物免疫的抗病机制,属于一种新型、广谱、高效、多功能生物农药。",,
大灭虫,http://www.baike.com/wiki/大灭虫,http://a4.att.hudong.com/55/44/01300029767149132204442924905_s.jpg,农业##农药##农资流通##化合物##化学##化学品##有机物##材料,大灭虫，俗称磷胺，是一种有毒化学制品，为农业上农药的原材料，对昆虫有较好的杀伤性，但对人也有一定危害。,中文名称：##外文名：##化学式：##CAS号：##摩尔质量：##外观：##密度：##熔点：##沸点：##主要危害：,大灭虫##Dimecron##C10H19ClNO5P##13173-21-6##299.69##纯品为无色油状液体，工业品为棕色油状液体。##1.21（对水）##-45##162##抑制胆碱酯酶活性，引起神经功能紊乱.
蛋白农药,http://www.baike.com/wiki/蛋白农药,http://a2.att.hudong.com/33/66/50200009239445155534660474704_s.jpg,农业气象百科##农药,又称植物激活蛋白、激活蛋白、免疫蛋白，植物疫苗,,
淡紫拟青霉,http://www.baike.com/wiki/淡紫拟青霉,http://a1.att.hudong.com/72/31/50200009239445155960319453336_s.jpg,农业##农药##蔬菜,淡紫拟青霉（（Paecilomyces lilacinus（Thorn.）Samson）属于内寄生性真菌，是一些植物寄生线虫的重要天敌，能够寄生于卵，也能侵染幼虫和雌虫，可明显减轻多种作物根结线虫、胞囊线虫、茎线虫等植物线虫病的危害。,中文名：##拉丁学名：##目：##属：##种：##科：,淡紫拟青霉##Paecilomyces lilacinus(Thom.)Samson##丝孢菌目##拟青霉属##淡紫拟青霉##丝孢菌科
吨田宝,http://www.baike.com/wiki/吨田宝,//www.huimg.cn/entry/images/summary_default270x233.png,农药,吨田宝是由中国农业科学院董志强博士研发的化控剂。,中文名称：##应用：##研发者：##功效：##注意事项：,吨田宝##玉米##中国农业科学院董志强博士##强根 降高 强源等##严禁将原药直接混合
第一代农药,http://www.baike.com/wiki/第一代农药,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农资流通##化工,又称天然农药。 在农药使用历史上，指早期由矿物或植物性物质制成的农药。 这一名称是现代人为研究农药发展的历史而提出的。,,
第二代农药,http://www.baike.com/wiki/第二代农药,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农资流通,以有机合成农药为代表的一代农药。这种新的、有特效的农药，为合成农药开辟了一个新的应用领域，标志了农药发展由天然产品走向合成阶段。,,
地茂散,http://www.baike.com/wiki/地茂散,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##农资流通##有机化学##药剂学,地茂散，无色结晶固体。熔点133～135℃。沸点268℃。蒸气压399.9mPa(25℃)。,,
敌克松,http://www.baike.com/wiki/敌克松,http://a0.att.hudong.com/63/81/20200000013920144730818728040_s.jpg,农药##化合物##化学##化学品##材料##自然科学,敌克松，全称对二甲基氨基苯重氮磺酸钠。有害物成分 含量 CAS No. 对二甲基氨基苯重氮磺酸钠 140-56-7 。本品可燃，有毒。动物中毒表现为萎靡、嗜睡，严重者有抽搐或昏迷。对人的致死量估计为2g。,中文名称：##外文名：##化学式：##CAS号：##摩尔质量：##主要用途：,敌克松##sodium p(dimethylamino)benzenediazo sulfonate##C8H10N3NaO3S##140-56-7##251.24##用作农用杀菌剂
对溴磷,http://www.baike.com/wiki/对溴磷,//www.huimg.cn/entry/images/summary_default270x233.png,农药##化学##工业##自然科学,对溴磷，化学物质，分子式为C13H10BrCI2O2PS。,,
丙·多,http://www.baike.com/wiki/丙·多,//www.huimg.cn/entry/images/summary_default270x233.png,农药##化学,6％丙·多水分散粒剂(90～135g／hm^2)防治水稻穗颈瘟病．处理区病情指数较空白对照降低25％～30%．防效可达65％～75％．水稻增产10％以上。,,
代森锰,http://www.baike.com/wiki/代森锰,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农药##农药名##化工##科学##自然科学##药剂,代森锰属于化学物质，杀菌剂。可作种子处理、叶面喷雾、土壤处理、农用器材的消毒等。一般制成50%水溶液使用。用于防治水稻白叶枯病、甘蔗黑斑病、棉花炭疽病、棉花立枯病和一些蔬菜、果树病害等。,,
代森联,http://www.baike.com/wiki/代森联,http://a0.att.hudong.com/40/98/50200009239445155959985058157_s.jpg,农药##农药名##科学##自然科学,代森联纯品为白色粉末，工业品为灰白色或淡黄色粉末，有鱼腥味，难溶于水，不溶于大多数有机溶剂，但能溶于吡啶中，对光、热、潮湿不稳定，易分解出二硫化碳，遇碱性物质或铜、汞等物质均易分解放出二硫化碳而减效，挥发性小。,中文名称：##外文名：##别名：##化学式：##CAS号：,代森联##metiram##代森联 二；乙烯二硫代氨基甲酸盐；乙烯二硫代氨基甲酸盐/代森联；代森连，品润##C12H12N6S16Zn##9006-42-2
滴酸·草甘膦,http://www.baike.com/wiki/滴酸·草甘膦,http://a1.att.hudong.com/78/10/20300001024098148947105485152_s.jpg,农药,滴酸·草甘膦是广西化工研究院研发的新型草甘膦复配药剂。,研发单位：##性质：##适用范围：,广西化工研究院##新型草甘膦复配药剂##果园、茶园、林地
代森环,http://www.baike.com/wiki/代森环,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农药名##化工产品##科学##自然科学##药剂,代森环一种有机硫杀菌剂。剂型为可湿性粉剂。主要用于蔬菜、果树上多种病害的防治，对防治瓜类和白菜的霜霉病及小麦锈病效果也较显著。对人畜低毒。,,
哒螨灵,http://www.baike.com/wiki/哒螨灵,http://a0.att.hudong.com/83/39/50200009239445155965397865341_s.jpg,农药##农药名##科学##自然科学,哒螨灵为广谱、触杀性杀螨剂，可用于防治多种食植物性害螨。对螨的整个生长期即卵、幼螨、若螨和成螨都有很好的效果，对移动期的成螨同样有明显的速杀作用。该药不受温度变化的影响，无论早春或秋季使用，均可达到满意效果。,中文名称：##外文名：##化学式：##分子量：##CAS登录号：##熔点：##密度：##外观：##化学名：,哒螨灵##pyridaben;Sanmite;##C19H25ClN2OS##364.9##96489-71-3##111℃～112℃##1.2(20℃)##无色晶体##2-叔丁基-5-
多果定,http://www.baike.com/wiki/多果定,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农药名##植物学##生物化学##科学##自然科学##药剂,"多果定产品参数：CASNO：2439-10-3,商品名/别名：十二烷基胍醋酸盐有效含量(%)：98%;详细说明：品名：多果定别名：十二烷基胍醋酸盐CAS：2439-10-3外观：白色粉末含量：98%min发布日期：2008-11-08有效期限：90天。",,
啶斑肟,http://www.baike.com/wiki/啶斑肟,//www.huimg.cn/entry/images/summary_default270x233.png,农药##农药名##化学##化学药品##科学##自然科学,啶斑肟，略带芳香气味的褐色液体。是具有保护和治疗作用的内吸杀菌剂，可有效地防治香蕉、葡萄、花生、观赏植物、仁果、核果和蔬莱上或果实上的病原菌。,中文名：,啶斑肟
大生M-45,http://www.baike.com/wiki/大生M-45,http://a3.att.hudong.com/73/94/20300576608360158090946788435_s.png,农药##化学,大生M-45，80%可湿性粉剂，农药（杀菌剂）商品名，通用名为“代森锰锌”。大生M-45属广谱性杀菌剂，具有保护和治疗作用。,,
多杀菌素,http://www.baike.com/wiki/多杀菌素,http://a0.att.hudong.com/25/69/50200009239445156003699535450_s.jpg,农药##药剂,多杀菌素又名多杀霉素(Spinosad)是在多刺甘蔗多孢菌(Saccharopolyspora spinosa)发酵液中提取的一种大环内酯类无公害高效生物杀虫剂。产生多杀菌素的亲本菌株土壤放线菌多刺甘蔗多孢菌（Saccharopolyspora spinosa Metrz & Yao）最初分离自加勒比的一个废弃的酿酒场。,,
多达素,http://www.baike.com/wiki/多达素,//www.huimg.cn/entry/images/summary_default270x233.png,农药,使用方法 2、本品须存放于阴凉干燥处。 4、施药时请注意安全防护。,,
